"compartment","label","direction","gene"
"macrophages","__broad__","up","KLHL26"
"macrophages","__broad__","up","KLHL35"
"macrophages","__broad__","up","KLHL42"
"macrophages","__broad__","up","KLHL6"
"macrophages","__broad__","up","KLHL8"
"macrophages","__broad__","up","KLK1"
"macrophages","__broad__","up","KLLN"
"macrophages","__broad__","up","KLRC4-KLRK1"
"macrophages","__broad__","up","KLRF1"
"macrophages","__broad__","up","KNL1"
"macrophages","__broad__","up","KNOP1"
"macrophages","__broad__","up","KNSTRN"
"macrophages","__broad__","up","KNTC1"
"macrophages","__broad__","up","KPNA2"
"macrophages","__broad__","up","KRT17"
"macrophages","__broad__","up","KRT19"
"macrophages","__broad__","up","KRT7"
"macrophages","__broad__","up","KRT79"
"macrophages","__broad__","up","KRT8P3"
"macrophages","__broad__","up","KRTCAP2"
"macrophages","__broad__","up","KXD1"
"macrophages","__broad__","up","L3MBTL2"
"macrophages","__broad__","up","L3MBTL4-AS1"
"macrophages","__broad__","up","LACTB"
"macrophages","__broad__","up","LACTB2"
"macrophages","__broad__","up","LAGE3"
"macrophages","__broad__","up","LAMA3"
"macrophages","__broad__","up","LAMP1"
"macrophages","__broad__","up","LAMP2"
"macrophages","__broad__","up","LAMTOR1"
"macrophages","__broad__","up","LAMTOR2"
"macrophages","__broad__","up","LAMTOR3"
"macrophages","__broad__","up","LAMTOR4"
"macrophages","__broad__","up","LAMTOR5"
"macrophages","__broad__","up","LANCL1"
"macrophages","__broad__","up","LAPTM4A"
"macrophages","__broad__","up","LAX1"
"macrophages","__broad__","up","LBHD2"
"macrophages","__broad__","up","LBX2-AS1"
"macrophages","__broad__","up","LCMT2"
"macrophages","__broad__","up","LCN2"
"macrophages","__broad__","up","LCP1"
"macrophages","__broad__","up","LDHA"
"macrophages","__broad__","up","LDHD"
"macrophages","__broad__","up","LDLR"
"macrophages","__broad__","up","LDLRAD4"
"macrophages","__broad__","up","LDLRAP1"
"macrophages","__broad__","up","LEPR"
"macrophages","__broad__","up","LEPROT"
"macrophages","__broad__","up","LEPROTL1"
"macrophages","__broad__","up","LETM1"
"macrophages","__broad__","up","LGALS1"
"macrophages","__broad__","up","LGALS2"
"macrophages","__broad__","up","LGALS3"
"macrophages","__broad__","up","LGALS9"
"macrophages","__broad__","up","LGALSL"
"macrophages","__broad__","up","LGMN"
"macrophages","__broad__","up","LHFPL2"
"macrophages","__broad__","up","LHFPL3-AS2"
"macrophages","__broad__","up","LHPP"
"macrophages","__broad__","up","LILRA6"
"macrophages","__broad__","up","LILRB4"
"macrophages","__broad__","up","LILRB5"
"macrophages","__broad__","up","LIN7B"
"macrophages","__broad__","up","LINC00174"
"macrophages","__broad__","up","LINC00339"
"macrophages","__broad__","up","LINC00467"
"macrophages","__broad__","up","LINC00482"
"macrophages","__broad__","up","LINC00504"
"macrophages","__broad__","up","LINC00520"
"macrophages","__broad__","up","LINC00607"
"macrophages","__broad__","up","LINC00667"
"macrophages","__broad__","up","LINC00888"
"macrophages","__broad__","up","LINC00920"
"macrophages","__broad__","up","LINC00963"
"macrophages","__broad__","up","LINC01010"
"macrophages","__broad__","up","LINC01011"
"macrophages","__broad__","up","LINC01063"
"macrophages","__broad__","up","LINC01094"
"macrophages","__broad__","up","LINC01184"
"macrophages","__broad__","up","LINC01232"
"macrophages","__broad__","up","LINC01354"
"macrophages","__broad__","up","LINC01504"
"macrophages","__broad__","up","LINC01506"
"macrophages","__broad__","up","LINC01800"
"macrophages","__broad__","up","LINC01857"
"macrophages","__broad__","up","LINC01954"
"macrophages","__broad__","up","LINC02026"
"macrophages","__broad__","up","LINC02099"
"macrophages","__broad__","up","LINC02207"
"macrophages","__broad__","up","LINC02257"
"macrophages","__broad__","up","LINC02285"
"macrophages","__broad__","up","LINC02345"
"macrophages","__broad__","up","LINC02384"
"macrophages","__broad__","up","LINC02432"
"macrophages","__broad__","up","LINC02603"
"macrophages","__broad__","up","LIPA"
"macrophages","__broad__","up","LITAF"
"macrophages","__broad__","up","LIX1L"
"macrophages","__broad__","up","LMAN1"
"macrophages","__broad__","up","LMAN2"
"macrophages","__broad__","up","LMBRD2"
"macrophages","__broad__","up","LMCD1"
"macrophages","__broad__","up","LMF2"
"macrophages","__broad__","up","LMLN"
"macrophages","__broad__","up","LMNA"
"macrophages","__broad__","up","LMNB1"
"macrophages","__broad__","up","LMNB2"
"macrophages","__broad__","up","LNPK"
"macrophages","__broad__","up","LOH12CR2"
"macrophages","__broad__","up","LONRF1"
"macrophages","__broad__","up","LOXL3"
"macrophages","__broad__","up","LPAR5"
"macrophages","__broad__","up","LPCAT2"
"macrophages","__broad__","up","LPL"
"macrophages","__broad__","up","LPP-AS2"
"macrophages","__broad__","up","LRCH1"
"macrophages","__broad__","up","LRP3"
"macrophages","__broad__","up","LRR1"
"macrophages","__broad__","up","LRRC14"
"macrophages","__broad__","up","LRRC23"
"macrophages","__broad__","up","LRRC25"
"macrophages","__broad__","up","LRRC28"
"macrophages","__broad__","up","LRRC45"
"macrophages","__broad__","up","LRRC46"
"macrophages","__broad__","up","LRRC47"
"macrophages","__broad__","up","LRRC59"
"macrophages","__broad__","up","LRRCC1"
"macrophages","__broad__","up","LRRFIP1"
"macrophages","__broad__","up","LRRIQ1"
"macrophages","__broad__","up","LSM10"
"macrophages","__broad__","up","LSM2"
"macrophages","__broad__","up","LSM3"
"macrophages","__broad__","up","LSM4"
"macrophages","__broad__","up","LSM5"
"macrophages","__broad__","up","LSM6"
"macrophages","__broad__","up","LSM7"
"macrophages","__broad__","up","LSM8"
"macrophages","__broad__","up","LSMEM1"
"macrophages","__broad__","up","LSP1"
"macrophages","__broad__","up","LSR"
"macrophages","__broad__","up","LST1"
"macrophages","__broad__","up","LTA4H"
"macrophages","__broad__","up","LTB"
"macrophages","__broad__","up","LTBP3"
"macrophages","__broad__","up","LTC4S"
"macrophages","__broad__","up","LTV1"
"macrophages","__broad__","up","LXN"
"macrophages","__broad__","up","LY86"
"macrophages","__broad__","up","LY86-AS1"
"macrophages","__broad__","up","LY9"
"macrophages","__broad__","up","LY96"
"macrophages","__broad__","up","LYAR"
"macrophages","__broad__","up","LYRM1"
"macrophages","__broad__","up","LYRM2"
"macrophages","__broad__","up","LYRM4"
"macrophages","__broad__","up","LYRM7"
"macrophages","__broad__","up","LYSMD2"
"macrophages","__broad__","up","LZIC"
"macrophages","__broad__","up","LZTS1"
"macrophages","__broad__","up","MAD2L1"
"macrophages","__broad__","up","MAD2L2"
"macrophages","__broad__","up","MAF1"
"macrophages","__broad__","up","MAFB"
"macrophages","__broad__","up","MAFK"
"macrophages","__broad__","up","MAGEF1"
"macrophages","__broad__","up","MAGEH1"
"macrophages","__broad__","up","MAGOHB"
"macrophages","__broad__","up","MAK16"
"macrophages","__broad__","up","MALSU1"
"macrophages","__broad__","up","MAN1B1"
"macrophages","__broad__","up","MAN1B1-DT"
"macrophages","__broad__","up","MANEA"
"macrophages","__broad__","up","MAOA"
"macrophages","__broad__","up","MAP1LC3B"
"macrophages","__broad__","up","MAP3K13"
"macrophages","__broad__","up","MAP3K6"
"macrophages","__broad__","up","MAP4"
"macrophages","__broad__","up","MAPK15"
"macrophages","__broad__","up","MAPKAPK3"
"macrophages","__broad__","up","MAPKAPK5"
"macrophages","__broad__","up","MAPKAPK5-AS1"
"macrophages","__broad__","up","MAPRE1"
"macrophages","__broad__","up","MAPRE2"
"macrophages","__broad__","up","MARCO"
"macrophages","__broad__","up","MARVELD1"
"macrophages","__broad__","up","MAT2B"
"macrophages","__broad__","up","MATK"
"macrophages","__broad__","up","MATN1-AS1"
"macrophages","__broad__","up","MBD2"
"macrophages","__broad__","up","MBLAC2"
"macrophages","__broad__","up","MBNL2"
"macrophages","__broad__","up","MBNL3"
"macrophages","__broad__","up","MCAT"
"macrophages","__broad__","up","MCM10"
"macrophages","__broad__","up","MCM2"
"macrophages","__broad__","up","MCM3"
"macrophages","__broad__","up","MCM4"
"macrophages","__broad__","up","MCM6"
"macrophages","__broad__","up","MCM7"
"macrophages","__broad__","up","MCMBP"
"macrophages","__broad__","up","MCOLN3"
"macrophages","__broad__","up","MCRIP1"
"macrophages","__broad__","up","MCRIP2"
"macrophages","__broad__","up","MCTS1"
"macrophages","__broad__","up","MCUR1"
"macrophages","__broad__","up","MDH1"
"macrophages","__broad__","up","MDH2"
"macrophages","__broad__","up","ME2"
"macrophages","__broad__","up","MEA1"
"macrophages","__broad__","up","MEAF6"
"macrophages","__broad__","up","MED11"
"macrophages","__broad__","up","MED14OS"
"macrophages","__broad__","up","MEGF6"
"macrophages","__broad__","up","MELK"
"macrophages","__broad__","up","MEPE"
"macrophages","__broad__","up","MERTK"
"macrophages","__broad__","up","MESD"
"macrophages","__broad__","up","METAP2"
"macrophages","__broad__","up","METTL1"
"macrophages","__broad__","up","METTL13"
"macrophages","__broad__","up","METTL17"
"macrophages","__broad__","up","METTL18"
"macrophages","__broad__","up","METTL21A"
"macrophages","__broad__","up","METTL23"
"macrophages","__broad__","up","METTL26"
"macrophages","__broad__","up","METTL5"
"macrophages","__broad__","up","MFSD1"
"macrophages","__broad__","up","MFSD10"
"macrophages","__broad__","up","MFSD11"
"macrophages","__broad__","up","MFSD12"
"macrophages","__broad__","up","MFSD3"
"macrophages","__broad__","up","MFSD4B"
"macrophages","__broad__","up","MGME1"
"macrophages","__broad__","up","MGMT"
"macrophages","__broad__","up","MGP"
"macrophages","__broad__","up","MGST2"
"macrophages","__broad__","up","MGST3"
"macrophages","__broad__","up","MHENCR"
"macrophages","__broad__","up","MID1IP1"
"macrophages","__broad__","up","MIEN1"
"macrophages","__broad__","up","MIF4GD"
"macrophages","__broad__","up","MINCR"
"macrophages","__broad__","up","MINDY1"
"macrophages","__broad__","up","MINPP1"
"macrophages","__broad__","up","MIR1244-2"
"macrophages","__broad__","up","MIS18A"
"macrophages","__broad__","up","MISP3"
"macrophages","__broad__","up","MITD1"
"macrophages","__broad__","up","MKI67"
"macrophages","__broad__","up","MKKS"
"macrophages","__broad__","up","MKS1"
"macrophages","__broad__","up","MLST8"
"macrophages","__broad__","up","MLX"
"macrophages","__broad__","up","MLXIP"
"macrophages","__broad__","up","MMAB"
"macrophages","__broad__","up","MMADHC"
"macrophages","__broad__","up","MMEL1"
"macrophages","__broad__","up","MMGT1"
"macrophages","__broad__","up","MMP1"
"macrophages","__broad__","up","MMP10"
"macrophages","__broad__","up","MMP12"
"macrophages","__broad__","up","MMP7"
"macrophages","__broad__","up","MMP8"
"macrophages","__broad__","up","MMP9"
"macrophages","__broad__","up","MND1"
"macrophages","__broad__","up","MNDA"
"macrophages","__broad__","up","MNS1"
"macrophages","__broad__","up","MOB1A"
"macrophages","__broad__","up","MOCS2"
"macrophages","__broad__","up","MOCS3"
"macrophages","__broad__","up","MORF4L1"
"macrophages","__broad__","up","MORN2"
"macrophages","__broad__","up","MORN5"
"macrophages","__broad__","up","MOSPD1"
"macrophages","__broad__","up","MOSPD3"
"macrophages","__broad__","up","MPC1"
"macrophages","__broad__","up","MPC2"
"macrophages","__broad__","up","MPHOSPH6"
"macrophages","__broad__","up","MPLKIP"
"macrophages","__broad__","up","MPP7"
"macrophages","__broad__","up","MPV17"
"macrophages","__broad__","up","MPZL3"
"macrophages","__broad__","up","MRAS"
"macrophages","__broad__","up","MREG"
"macrophages","__broad__","up","MRFAP1"
"macrophages","__broad__","up","MRFAP1L1"
"macrophages","__broad__","up","MRM1"
"macrophages","__broad__","up","MRM2"
"macrophages","__broad__","up","MROH5"
"macrophages","__broad__","up","MROH7"
"macrophages","__broad__","up","MROH7-TTC4"
"macrophages","__broad__","up","MRPL11"
"macrophages","__broad__","up","MRPL12"
"macrophages","__broad__","up","MRPL13"
"macrophages","__broad__","up","MRPL15"
"macrophages","__broad__","up","MRPL16"
"macrophages","__broad__","up","MRPL17"
"macrophages","__broad__","up","MRPL19"
"macrophages","__broad__","up","MRPL20"
"macrophages","__broad__","up","MRPL21"
"macrophages","__broad__","up","MRPL23"
"macrophages","__broad__","up","MRPL24"
"macrophages","__broad__","up","MRPL27"
"macrophages","__broad__","up","MRPL28"
"macrophages","__broad__","up","MRPL3"
"macrophages","__broad__","up","MRPL34"
"macrophages","__broad__","up","MRPL35"
"macrophages","__broad__","up","MRPL36"
"macrophages","__broad__","up","MRPL37"
"macrophages","__broad__","up","MRPL38"
"macrophages","__broad__","up","MRPL4"
"macrophages","__broad__","up","MRPL40"
"macrophages","__broad__","up","MRPL41"
"macrophages","__broad__","up","MRPL42"
"macrophages","__broad__","up","MRPL43"
"macrophages","__broad__","up","MRPL44"
"macrophages","__broad__","up","MRPL47"
"macrophages","__broad__","up","MRPL50"
"macrophages","__broad__","up","MRPL51"
"macrophages","__broad__","up","MRPL52"
"macrophages","__broad__","up","MRPL53"
"macrophages","__broad__","up","MRPL54"
"macrophages","__broad__","up","MRPL57"
"macrophages","__broad__","up","MRPL58"
"macrophages","__broad__","up","MRPL9"
"macrophages","__broad__","up","MRPS10"
"macrophages","__broad__","up","MRPS12"
"macrophages","__broad__","up","MRPS14"
"macrophages","__broad__","up","MRPS15"
"macrophages","__broad__","up","MRPS16"
"macrophages","__broad__","up","MRPS18B"
"macrophages","__broad__","up","MRPS2"
"macrophages","__broad__","up","MRPS21"
"macrophages","__broad__","up","MRPS23"
"macrophages","__broad__","up","MRPS25"
"macrophages","__broad__","up","MRPS26"
"macrophages","__broad__","up","MRPS28"
"macrophages","__broad__","up","MRPS30"
"macrophages","__broad__","up","MRPS34"
"macrophages","__broad__","up","MRPS35"
"macrophages","__broad__","up","MRPS36"
"macrophages","__broad__","up","MRPS5"
"macrophages","__broad__","up","MRPS6"
"macrophages","__broad__","up","MRPS7"
"macrophages","__broad__","up","MRS2"
"macrophages","__broad__","up","MRTO4"
"macrophages","__broad__","up","MS4A4A"
"macrophages","__broad__","up","MS4A6A"
"macrophages","__broad__","up","MS4A8"
"macrophages","__broad__","up","MSMO1"
"macrophages","__broad__","up","MSN"
"macrophages","__broad__","up","MT-ATP6"
"macrophages","__broad__","up","MT-ATP8"
"macrophages","__broad__","up","MT-CO1"
"macrophages","__broad__","up","MT-CO2"
"macrophages","__broad__","up","MT-CYB"
"macrophages","__broad__","up","MT-ND4L"
"macrophages","__broad__","up","MT-ND5"
"macrophages","__broad__","up","MT2A"
"macrophages","__broad__","up","MTAP"
"macrophages","__broad__","up","MTCH2"
"macrophages","__broad__","up","MTCP1"
"macrophages","__broad__","up","MTDH"
"macrophages","__broad__","up","MTFR2"
"macrophages","__broad__","up","MTHFD1"
"macrophages","__broad__","up","MTHFD2"
"macrophages","__broad__","up","MTHFS"
"macrophages","__broad__","up","MTIF3"
"macrophages","__broad__","up","MTLN"
"macrophages","__broad__","up","MTM1"
"macrophages","__broad__","up","MTMR1"
"macrophages","__broad__","up","MTMR11"
"macrophages","__broad__","up","MTO1"
"macrophages","__broad__","up","MTPN"
"macrophages","__broad__","up","MTUS1"
"macrophages","__broad__","up","MTX1"
"macrophages","__broad__","up","MTX2"
"macrophages","__broad__","up","MUC12"
"macrophages","__broad__","up","MUC4"
"macrophages","__broad__","up","MVB12A"
"macrophages","__broad__","up","MVK"
"macrophages","__broad__","up","MXD3"
"macrophages","__broad__","up","MXI1"
"macrophages","__broad__","up","MYADM"
"macrophages","__broad__","up","MYBBP1A"
"macrophages","__broad__","up","MYBL2"
"macrophages","__broad__","up","MYC"
"macrophages","__broad__","up","MYD88"
"macrophages","__broad__","up","MYDGF"
"macrophages","__broad__","up","MYL12A"
"macrophages","__broad__","up","MYL12B"
"macrophages","__broad__","up","MYL6"
"macrophages","__broad__","up","MYL9"
"macrophages","__broad__","up","MYO1E"
"macrophages","__broad__","up","MYOF"
"macrophages","__broad__","up","MYOZ1"
"macrophages","__broad__","up","MZT1"
"macrophages","__broad__","up","MZT2A"
"macrophages","__broad__","up","MZT2B"
"macrophages","__broad__","up","N6AMT1"
"macrophages","__broad__","up","NAA15"
"macrophages","__broad__","up","NAA20"
"macrophages","__broad__","up","NAA38"
"macrophages","__broad__","up","NAAA"
"macrophages","__broad__","up","NAALADL1"
"macrophages","__broad__","up","NABP2"
"macrophages","__broad__","up","NACA"
"macrophages","__broad__","up","NADK2"
"macrophages","__broad__","up","NAGA"
"macrophages","__broad__","up","NAGPA"
"macrophages","__broad__","up","NANOGP1"
"macrophages","__broad__","up","NAP1L1"
"macrophages","__broad__","up","NAP1L4P3"
